"","news_title","news_date","news_press","news_url","news_content"
"178","'켈리 54G 연속 5이닝 이상 투구' LG, 롯데 13-3 잡고 2위 탈환 [사직:스코어]"," 2021.10.14. ","엑스포츠뉴스","https://sports.news.naver.com/news.nhn?oid=311&aid=0001360173","(엑스포츠뉴스 부산, 김현세 기자) LG 트윈스가 이틀 만에 2위 자리를 되찾았다.LG는 14일 부산 사직야구장에서 열린 2021 신한은행 SOL KBO리그 롯데 자이언츠와 팀 간 시즌 12차전에서 13-3으로 이겼다. 올 시즌 67승(52패 8무, 승률 0.563)째를 거둔 LG는 이날 광주 KIA 타이거즈전에서 진 삼성 라이온즈(69승 55패 8무, 승률 0.560)를 3리 차로 따돌리고 2위에 올랐다.선발 등판한 케이시 켈리는 투구 수 104구로 6이닝을 책임지는 4피안타 6탈삼진 무4사구 무실점 호투로 시즌 13승(6패)째를 거뒀다. 이날로 지난해 5월 16일 잠실 키움 히어로즈전부터 54경기 연속 5이닝 이상 투구를 달성한 그는 연속 경기 5이닝 이상 투구 신기록을 하나 더 늘렸다. LG 마운드는 켈리에 이어 함덕주가 1이닝 동안 피안타와 볼넷 없는 투구로 무실점 흐름을 이어 갔다. 이후에는 이상규(1이닝 2실점)가 9회까지 매듭짓지는 못했지만 채지선이 1이닝 1실점으로 마무리했다.타선에서는 홍창기(4타수 2안타 1타점 1볼넷 2득점)와 김현수(4타수 3안타 4타점 1볼넷)가 1, 2번 타순에서 맹활약했다. 4번 타자로 나선 채은성은 한 달 만에 홈런을 쏘아 올리며 복귀를 알렸다. 하위 타순에서는 7번 타순을 맡은 문성주가 3타수 2안타 1볼넷 2득점으로 활력을 불어넣었다.LG는 1회 초 선두 타자 홍창기의 볼넷 출루에 이은 도루로 무사 2루 기회를 만들었고, 다음 타자 김현수의 1타점 중전 적시타로 앞서 나갔다. 여세를 몰아 2회 초에는 이영빈과 문성주의 연속 출루에 이어 유강남의 2타점 적시 2루타로 점수 차를 벌렸다.켈리의 호투로 리드를 이어 나간 LG는 6회 초 빅 이닝을 만들며 켈리의 어깨를 가볍게 했다. 이 이닝에만 5점을 냈다. 1사 1, 2루에서 홍창기의 1타점 적시 2루타를 시작으로 김현수의 2타점 우전 적시타로 점수 차를 벌린 LG는 2사 후 채은성의 투런 홈런으로 승기를 잡았다.LG는 8회 초 김민성과 홍창기의 연속 안타로 만든 무사 2, 3루에서 김현수의 내야안타로 한 점 더 달아났다. 계속되는 1사 1, 3루에서는 서건창의 땅볼 때 3루 주자 이재원이 득점하며 쐐기를 박았다. 9회 초에는 김민성의 1타점 우전 적시타에 이어 이재원의 투런 홈런으로 승리를 매조졌다.이날 패배로 3연패에 빠진 롯데는 시즌 66패(60승 6무, 승률 0.476)째를 기록했다. 4이닝 3실점에 그친 선발 투수 박세웅은 4년 만의 두 자릿수 승리를 앞두고 시즌 9패(9승)째를 떠안았다. 불펜에서도 최영환(1⅓이닝 2실점), 강윤구(⅓이닝 2실점), 이강준(0이닝 1실점), 오현택(1⅓이닝 2실점), 김동우(1이닝 3실점)이 흔들렸다. 9회 말에는 김민수의 2타점 적시 2루타와 장두성의 밀어내기 볼넷으로 영봉패를 피했지만 뒤집기에는 점수 차가 너무 컸다.사진=연합뉴스"
"179","[잠실 게임노트] ‘소형준 6승+유한준 3안타’ kt, 두산 꺾고 연패 탈출… 2위와 2.5경기"," 2021.10.14. ","스포티비뉴스","https://sports.news.naver.com/news.nhn?oid=477&aid=0000323695","▲ 퀄리티스타트 피칭으로 시즌 6승을 달성한 kt 소형준 ⓒ곽혜미 기자[스포티비뉴스=잠실, 김태우 기자] kt가 고비를 넘기고 연패에서 탈출하며 한숨을 돌렸다.kt는 14일 서울 잠실야구장에서 열린 ‘2021 신한은행 SOL KBO리그’ 두산과 경기에서 선발 소형준의 6이닝 2실점 분전과 적시에 나온 득점을 묶어 6-2로 이겼다. 연패에서 탈출한 kt(72승52패7무)는 한숨을 돌렸고 이날 광주에서 진 2위 삼성과 경기차를 2.5경기로 벌렸다. 반면 두산(64승60패5무)은 3연승 도전에 실패했다.kt 선발 소형준은 6이닝 동안 7개의 안타를 맞기는 했으나 2실점으로 막고 시즌 6번째 승리를 거뒀다. 불펜도 두산의 추격을 잘 막아섰다. 최근 답답했던 타격은 유한준 배정대 심우준이 3안타씩을 기록하며 활발하게 움직였고 오윤석이 2타점을 보태며 힘을 냈다. kt는 이날 13안타를 뽑아냈다. 반면 두산은 선발 최원준이 5⅓이닝 동안 안타 10개를 맞으며 4실점을 기록해 패전을 안앗고, 불펜도 kt의 발목을 잡지 못했다. 타선에서는 김인태가 멀티히트를 기록하며 분전했지만 팀 승리와 닿지는 않았다.kt가 2회 선취점을 뽑았다. 2사 후 유한준의 중전안타가 시발점이었다. 이어 배정대가 좌전안타를 쳤고, 2사 1,2루에서 오윤석의 타구가 우익수 앞에 떨어지는 2루타로 이어지며 두 명의 주자가 모두 홈을 밟았다.두산도 3회 반격했다. 선두 정수빈의 좌전안타, 페르난데스의 1루수 굴절 안타로 1,3루를 만든 두산은 무사 1,3루에서 박건우의 희생플라이로 1점을 만회했다. 이어 김재환의 볼넷, 김인태의 좌전안타로 루상을 꽉 채운 뒤 박계범의 좌익수 희생플라이 때 동점을 만들었다.하지만 kt는 4회 반격에서 유한준 배정대 심우준의 안타로 1사 만루를 만들었고 황재균의 희생플라이로 다시 앞서 나갔다. 6회에는 1사 후 배정대가 우익수 앞 행운의 3루타를 쳤고, 심우준이 좌전 적시타로 배정대를 불러들이며 1점을 보탰다.이어 7회에는 1사 후 호잉의 몸에 맞는 공, 유한준의 좌익수 옆 2루타로 2,3루를 만든 뒤 배정대의 희생플라이, 권동진 타석 때 나온 폭투로 2점을 보태 6-2로 앞서 나갔다. kt는 이후 불펜 필승조를 총동원해 두산의 추격을 뿌리치고 연패 탈출을 확정했다. 기사제공 스포티비뉴스"
"180","KIA 최원준 군입대하기로 결정, 장내 수훈선수 인터뷰서 결단 밝혔다, 19일부터 상무 지원 예정[광주 현장]"," 2021.10.14. ","스포츠조선","https://sports.news.naver.com/news.nhn?oid=076&aid=0003789320","2021 KBO리그 삼성 라이온즈와 KIA 타이거즈의 경기가 13일 광주 KIA챔피언스필드에서 열렸다. 7회말 2사 1루 KIA 최원준이 안타를 치고 있다. 광주=허상욱 기자 wook@sportschosun.com/2021.10.13/[광주=스포츠조선 김진회 기자] KIA 타이거즈의 외야수 최원준(24)이 내년 군입대하기로 마음의 결정을 했다.최원준은 14일 광주 삼성전에서 4타수 3안타 1득점으로 팀의 5대2 승리를 견인했다. 경기가 끝난 뒤 최원준은 장내 수훈선수 인터뷰에서 챔피언스필드를 찾은 관중들을 향해 ""내년 군입대하기로 결정했다""고 밝혔다.구단 관계자는 ""최원준은 오는 19일부터 22일까지 국군대표(상무) 운동선수 모집에 지원할 예정""이라고 설명했다.오는 22일까지 서류전형을 마감하는 상무는 합격자를 추려낸 뒤 오는 11월 2~5일 중 하루를 택해 체력측정을 비롯해 신체검사와 인성검사를 진행한다. 이후 최종 합격자는 12월 7일 발표된다.2016년 프로에 데뷔한 최원준의 군입대 여부는 최근 '핫 이슈'로 떠올랐다. 구단에선 이미 군입대에 대한 모든 옵션을 선수에게 알려준 상태였다. 선택은 오로지 최원준에게 달려있었다.프로 5년 만에 잠재력이 폭발하고 있다. 14일 기준 타율 2할9푼5리 156안타 4홈런 39타점을 기록 중이다. 도루 부문에선 3위(31개)에 랭크돼 있다. 올 시즌 한 경기를 제외하고 128경기를 모두 리드오프로 뛰며 생산한 기록이다. 리그 톱 클래스 리드오프로 평가받는다. 무엇보다 외야수 보살 부문에서 1위(10개)를 달리고 있다. 서울고 시절 보였던 '5툴 플레이어'의 가능성을 이제서야 터뜨리고 있는 것.하지만 대한민국 남자라면 병역은 의무이다. 최원준이 프로야구 선수로 병역 면제를 받을 수 있었던 길은 군입대를 1년 미루고 내년 항저우아시안게임에 와일드 카드(만 23세 이상 선수)로 선발돼 금메달을 목에 거는 것이었다. 하지만 변수가 많이 존재했고, 최원준은 당당하게 대한민국 남자로서 병역의 의무를 마치기로 마음의 결단을 내렸다.최원준이 군입대를 선택할 경우 맷 윌리엄스 감독은 우익수와 리드오프의 전력 약화를 피하긴 힘들다. 그래도 최대한 공백을 메워야 한다.윌리엄스 감독은 ""(최원준의 공백을 메우는 건) 세 가지 정도 옵션이 있을 것 같다. 첫 번째 외국인 선수로 공백을 메워야 한다는 것과 두 번째 내부 선수 중용 그리고 마지막 FA 선수 영입이 있다""며 ""이 세 가지 옵션을 통합해서 볼 것""이라고 전했다.    광주=김진회 기자 manu35@sportschosun.com▶재테크 잘하려면? 무료로 보는 금전 사주- Copyrightsⓒ 스포츠조선(http://sports.chosun.com/), 무단 전재 및 재배포 금지기사제공 스포츠조선"
"181","여전히 '끝내주는' 39세 오승환…최고령 기록도 썼다"," 2021.10.14. ","JTBC","https://sports.news.naver.com/news.nhn?oid=437&aid=0000278378","[Korea Only] 해외 재생은 지원하지 않는 동영상 기사입니다."
"182","승리투수 멩덴, 윌리엄스 감독과 주먹 하이파이브"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723345","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 6이닝 무실점 투구로 승리투수가 된 KIA 멩덴이 경기를 마치고 윌리엄스 감독의 격려를 받고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"183","결승타 최형우, 윌리엄스 감독과 하이파이브"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723343","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 결승타를 기록한 KIA 최형우가 윌리엄스 감독의 격려를 받고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"184","결승타로 승리 이끈 최형우 '모두 잘해줬어'"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723344","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 결승타를 기록한 KIA 최형우(뒷줄 오른쪽에서 3번째) 등 KIA 선수들이 5-2 승리의 기쁨을 나누고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"185","삼성전 연패에서 벗어난 KIA"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723337","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 5-2로 승리를 거둔 KIA 선수들이 자축하고 있다. KIA는 삼성전 3연패에서 벗어났다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"186","KIA, 삼성에 5-2 승리"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723338","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 5-2로 삼성을 꺾은 KIA 선수들이 승리의 기쁨을 나누고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"187","KIA, 삼성에 5-2 승리"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723335","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 5-2로 삼성을 꺾은 KIA 선수들이 승리의 기쁨을 나누고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"188","KIA, 삼성에 5-2 승리"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723336","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 5-2로 삼성을 꺾은 KIA 선수들이 승리의 기쁨을 나누고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"189","정해영, 시즌 27세이브 달성"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723313","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 KIA 정해영이 9회에 등판 5-2 승리를 지켜낸 뒤 포수 김민식에게 고개 숙여 인사하고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"190","정해영, 시즌 27세이브 달성"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723312","(광주=연합뉴스) 조남수 기자 = 14일 광주-기아챔피언스필드에서 열린 2021 프로야구 삼성 라이온즈와 KIA 타이거즈의 경기에서 KIA 정해영이 5-2로 앞선 9회에 등판 무실점으로 경기를 마무리한 뒤 포수 김민식과 승리 자축하고 있다. 2021.10.14     iso64@yna.co.kr기사제공 연합뉴스"
"191","KIA, 광주 삼성전 6연패 탈출…2승 홀로 책임진 멩덴"," 2021.10.14. ","뉴스1","https://sports.news.naver.com/news.nhn?oid=421&aid=0005658647","멩덴, 삼성 상대 2승 ERA 0.75다니엘 멩덴은 14일 광주에서 열린 KBO리그 삼성 라이온즈전에서 6이닝을 무실점으로 막으며 KIA 타이거즈의 승리를 이끌었다.(KIA 타이거즈 제공) © 뉴스1(서울=뉴스1) 이상철 기자 = 프로야구 KIA 타이거즈는 올해 안방에서 삼성 라이온즈에 유난히 약했지만, 외국인 투수 다니엘 멩덴(28)이 등판한 날은 달랐다. 멩덴은 삼성과 홈경기 2승을 혼자 책임졌다. KIA는 14일 광주-기아챔피언스필드에서 열린 삼성과의 2021 신한은행 SOL KBO리그 홈경기에서 5-2로 이겼다. 선발 투수 멩덴이 6이닝 동안 안타 1개와 볼넷 2개만 내주면서 삼진 5개를 잡으며 무실점으로 막았다. 3연패 위기를 벗어난 KIA는 51승8무70패를 기록, 이날 경기가 없던 최하위 한화 이글스(47승10무76패)와 승차를 6경기로 벌렸다. 아울러 KIA는 삼성과 8번의 홈경기에서 2승6패를 기록했는데 2승을 멩덴이 선발 등판한 경기에서 거뒀다. 멩덴은 광주 삼성전에 2차례 나가 2승 평균자책점 0.75 14탈삼진으로 활약했다. KIA는 이날 멩덴을 앞세워 광주 삼성전 6연패 사슬을 끊었다. 멩덴은 초반에 다소 고전했다. 1회초 선두 타자 박해민을 3루수 류지혁의 포구 실책으로 내보낸 데다 후속 타자 구자욱과 10구 접전을 벌였다. 하지만 구자욱을 삼진으로 돌려세웠고, 박해민의 도루로 몰린 득점권 상황에서 오재일과 호세 피렐라를 잇달아 아웃시켰다. 이후 멩덴은 순풍을 타며 삼성 타선을 꽁꽁 묶었다. 3회초와 5회초, 6회초 1명씩을 출루시켰지만 후속 타자를 봉쇄하며 1점도 허용하지 않았다. 멩덴의 호투에 삼성과 앞선 2경기에서 총 4득점에 그쳤던 KIA 타선도 힘을 냈다. 3회말 무사 1, 2루에서 최형우가 2타점 2루타를 날리며 리드를 잡았고, 5회말에는 안타 3개와 사구 1개, 희생번트 1개를 묶어 3점을 따며 삼성 선발 투수 원태인(4⅓이닝 5실점)을 강판시켰다. KIA는 8회초 불펜과 내야가 흔들리며 2점을 내줬지만, 마무리 투수 정해영이 삼성의 반격을 잘 막아내고 승리를 지켜냈다."
"192","[프로야구 광주전적] KIA 5-2 삼성"," 2021.10.14. ","연합뉴스","https://sports.news.naver.com/news.nhn?oid=001&aid=0012723307","▲ 광주전적(14일)    삼성  000 000 020 - 2     KIA   002 030 00X - 5     △ 승리투수 = 멩덴(6승 3패) △ 세이브투수 = 정해영(5승 4패 27세이브)    △ 패전투수 = 원태인(13승 7패)    (서울=연합뉴스)기사제공 연합뉴스"
